Time,Flow
1909.82,0.8192237467686244
1909.83,0.8201276280347815
1909.84,0.822839271833252
1909.85,0.8231375526510839
1909.86,0.8240414339172407
1909.87,0.8264547968978796
1909.88,0.8279552397997
1909.89,0.8279552397997
1909.9,0.8249453151833975
1909.91,0.8225319522027588
1909.92,0.8192237467686244
1909.93,0.81349313954119
1909.94,0.8020500027116438
1909.95,0.7917999891534249
1909.96,0.7734240830124555
1909.97,0.764086989533055
1909.98,0.7544425764231611
1909.99,0.7466059258455809
1910.0,0.7339515881193848
1910.01,0.7173834445107291
1910.02,0.6896614060776977
1910.03,0.6706798994884032
1910.04,0.6511018312634452
1910.05,0.629706961693512
1910.06,0.6092159733897355
1910.07,0.5872245421841388
1910.08,0.548357647739393
1910.09,0.5224433718386753
1910.1,0.4959325343022941
1910.11,0.4721333405643835
1910.12,0.4528445143445957
1910.13,0.4395936149827359
1910.14,0.43326644611963777
1910.15,0.42452591427590075
1910.16,0.42301643256141874
1910.17,0.4206121083934415
1910.18,0.42181427047743014
1910.19,0.4197082271272846
1910.2,0.4166892636983206
1910.21,0.41397761989985
1910.22,0.406746569770595
1910.23,0.39831335755735126
1910.24,0.3868611819151436
1910.25,0.3760146067212611
1910.26,0.3606486251965942
1910.27,0.3422727190556249
1910.28,0.32751233797928303
1910.29,0.2943670119493103
1910.3,0.2747799049116908
1910.31,0.2524901928882622
1910.32,0.2271815174358696
1910.33,0.19916119818500644
1910.34,0.20458448578194766
1910.35,0.19222842887358316
1910.36,0.17987237196521866
1910.37,0.1756602852649276
1910.38,0.17867020988122997
1910.39,0.1614964658242493
1910.4,0.15365981524666922
1910.41,0.15607317822730804
1910.42,0.14854384728022127
1910.43,0.1581792215774536
1910.44,0.14823652764972794
1910.45,0.14462100258510044
1910.46,0.134380027839543
1910.47,0.13588950955402498
1910.48,0.12744725852811978
1910.49,0.13317786575555432
1910.5,0.13889943417032738
1910.51,0.12504293436014244
1910.52,0.14703436556573926
1910.53,0.1313701032232406
1910.54,0.132870546125061
1910.55,0.134380027839543
1910.56,0.14793824683189616
1910.57,0.14312055968328
1910.58,0.12865845942476992
1910.59,0.1295623406909268
1910.6,0.1283511397942766
1910.61,0.14402444094943687
1910.62,0.12775457815861305
1910.63,0.13829383372200227
1910.64,0.12594681562629934
1910.65,0.1313701032232406
1910.66,0.13196666485890415
1910.67,0.15456369651282612
1910.68,0.14793824683189616
1910.69,0.1624003470904062
1910.7,0.15215937234484878
1910.71,0.13829383372200227
1910.72,0.15155377189652366
1910.73,0.1458322034817506
1910.74,0.14251495923495489
1910.75,0.13980331543648428
1910.76,0.14432272176726865
1910.77,0.13679339082018183
1910.78,0.14552488385125734
1910.79,0.1325722653072292
1910.8,0.14190935878662977
1910.81,0.11238859663394615
1910.82,0.12534121517797422
1910.83,0.13679339082018183
1910.84,0.1334761465733861
1910.85,0.14974600936420993
1910.86,0.15848654120794695
1910.87,0.14462100258510044
1910.88,0.15758265994179005
1910.89,0.14763996601406437
1910.9,0.14884212809805306
1910.91,0.15064989063036677
1910.92,0.14974600936420993
1910.93,0.14070719670264117
1910.94,0.13709167163801358
1910.95,0.15637145904513983
1910.96,0.16812191550517927
1910.97,0.1395050346186525
1910.98,0.15516929696115114
1910.99,0.14884212809805306
1911.0,0.15788094075962184
1911.01,0.16812191550517927
1911.02,0.16992967803749298
1911.03,0.1587848220257787
1911.04,0.17837192906339822
1911.05,0.18439177829600303
1911.06,0.18017969159571198
1911.07,0.17444908436827739
1911.08,0.18138185367970067
1911.09,0.1846990979264964
1911.1,0.1711408789341432
1911.11,0.19132454760742626
1911.12,0.16842923513567254
1911.13,0.18409349747817128
1911.14,0.1756602852649276
1911.15,0.18981506589294433
1911.16,0.18861290380895565
1911.17,0.17867020988122997
1911.18,0.18680514127664188
1911.19,0.2060849286837681
1911.2,0.20096896071732015
1911.21,0.2066905291320932
1911.22,0.21120993546287758
1911.23,0.20036336026899504
1911.24,0.21693150387765067
1911.25,0.20488276659977944
1911.26,0.20639224831426142
1911.27,0.20879657248223876
1911.28,0.21512374134533688
1911.29,0.22989316123434023
1911.3,0.2193448668582895
1911.31,0.22416255400690566
1911.32,0.23048972287000383
1911.33,0.2350091292007882
1911.34,0.25037511072545515
1911.35,0.24043241679772945
1911.36,0.2561057179528897
1911.37,0.2515863116221053
1911.38,0.2693566173147496
1911.39,0.2684527360485927
1911.4,0.25760616085471016
1911.41,0.2796066308729685
1911.42,0.27357774282770214
1911.43,0.2802031925086321
1911.44,0.2765876674440046
1911.45,0.27448162409385907
1911.46,0.2687600556790859
1911.47,0.2817126742231141
1911.48,0.28291483630710274
1911.49,0.2880398430862122
1911.5,0.288338123904044
1911.51,0.29135708733300786
1911.52,0.2865303613717302
1911.53,0.3046079866948678
1911.54,0.29979029954625164
1911.55,0.2937614115009853
1911.56,0.30370410542871085
1911.57,0.3034058246108791
1911.58,0.31154075600629105
1911.59,0.31334851853860485
1911.6,0.31937740658387115
1911.61,0.3263011370826328
1911.62,0.3205795686678598
1911.63,0.33714771227651535
1911.64,0.3226856120180054
1911.65,0.33655115064085184
1911.66,0.34317660032178177
1911.67,0.3308205434134172
1911.68,0.34679212538640924
1911.69,0.33865719399099736
1911.7,0.33564726937469497
1911.71,0.3392627944393225
1911.72,0.34980205000271164
1911.73,0.3473977258347344
1911.74,0.3549270567818211
1911.75,0.35101325089936186
1911.76,0.36095594482708754
1911.77,0.3579369813981235
1911.78,0.3642641502612217
1911.79,0.37119691957264495
1911.8,0.37210080083880187
1911.81,0.36818699495634255
1911.82,0.3699947574886563
1911.83,0.3745141638194407
1911.84,0.3778223692535749
1911.85,0.3760146067212611
1911.86,0.37963013178588867
1911.87,0.38776506318130055
1911.88,0.3862646202794801
1911.89,0.38595730064898676
1911.9,0.3847551385649981
1911.91,0.3931883507782418
1911.92,0.39469783249272383
1911.93,0.39560171375888065
1911.94,0.39982283927183326
1911.95,0.4049388072382812
1911.96,0.40705388940108833
1911.97,0.4166892636983206
1911.98,0.41759314496447747
1911.99,0.42030478876294813
1912.0,0.42482419509373254
1912.01,0.42603539599038276
1912.02,0.42934360142451694
1912.03,0.4329591264891444
1912.04,0.4456134642153407
1912.05,0.45134407144277533
1912.06,0.4528445143445957
1912.07,0.4549595965074028
1912.08,0.458267801941537
1912.09,0.459777283656019
1912.1,0.461286765370501
1912.11,0.46520057125296027
1912.12,0.46640273333694887
1912.13,0.4694216967659129
1912.14,0.47152774011605836
1912.15,0.47363378346620394
1912.16,0.47574886562901103
1912.17,0.47665274689516784
1912.18,0.4790570710631452
1912.19,0.4908075275231846
1912.2,0.4944230525878121
1912.21,0.49774029683460785
1912.22,0.5007502214509103
1912.23,0.5037691848798742
1912.24,0.5073847099445018
1912.25,0.5103946345608041
1912.26,0.5170200842417341
1912.27,0.5221450910208435
1912.28,0.5290778603322668
1912.29,0.5390205542599925
1912.3,0.5492615290055498
1912.31,0.5585986224849504
1912.32,0.5721568414773036
1912.33,0.5811956541388724
1912.34,0.5917439485149232
1912.35,0.601388361624817
1912.36,0.6107254551042175
1912.37,0.6188603864996295
1912.38,0.6294086808756802
1912.39,0.6327168863098144
1912.4,0.6339280872064647
1912.41,0.635428530108285
1912.42,0.6378418930889238
1912.43,0.6408518177052263
1912.44,0.6483901874649747
1912.45,0.6541117558797477
1912.46,0.661044525191171
1912.47,0.6691794565865828
1912.48,0.6776126687998265
1912.49,0.6863532006435635
1912.5,0.6993058191875915
1912.51,0.7077390314008353
1912.52,0.7167778440624041
1912.53,0.724912775457816
1912.54,0.7339515881193848
1912.55,0.7429904007809536
1912.56,0.7514326518068587
1912.57,0.7574525010394635
1912.58,0.7613753457345843
1912.59,0.7649908707992119
1912.6,0.7670969141493573
1912.61,0.7716163204801417
1912.62,0.7740296834607807
1912.63,0.7761357268109261
1912.64,0.7812607335900357
1912.65,0.7848762586546633
1912.66,0.7875879024531338
1912.67,0.7896939458032793
1912.68,0.7887900645371224
1912.69,0.7942133521340636
1912.7,0.7945116329518956
1912.71,0.7969249959325344
1912.72,0.7999349205488369
1912.73,0.8038577652439576
1912.74,0.8080698519442487
1912.75,0.822839271833252
1912.76,0.8252435960012293
1912.77,0.8261474772673864
1912.78,0.8297630023320137
1912.79,0.8282625594301932
1912.8,0.8315707648643276
1912.81,0.8360901711951119
1912.82,0.8321763653126527
1912.83,0.8339841278449663
1912.84,0.8415134587920533
1912.85,0.8487445089213083
1912.86,0.8463401847533308
1912.87,0.8547733969665746
1912.88,0.8583889220312021
1912.89,0.859292803297359
1912.9,0.8613988466475044
1912.91,0.8662255726087823
1912.92,0.8580906412133703
1912.93,0.8571867599472135
1912.94,0.8541677965182495
1912.95,0.8490518285518015
1912.96,0.8478406276551513
1912.97,0.8472440660194878
1912.98,0.8457345843050059
1912.99,0.8478406276551513
1913.0,0.8496483901874651
1913.01,0.8478406276551513
1913.02,0.8421190592403783
1913.03,0.8433212213243669
1913.04,0.8397056962597395
1913.05,0.8418207784225464
1913.06,0.8427246596887034
1913.07,0.8385035341757507
1913.08,0.8409168971563896
1913.09,0.8366957716434371
1913.1,0.8418207784225464
1913.11,0.8460328651228375
1913.12,0.8436285409548603
1913.13,0.8454363034871739
1913.14,0.8475423468373195
1913.15,0.8448307030388489
1913.16,0.8445324222210171
1913.17,0.8454363034871739
1913.18,0.8394074154419076
1913.19,0.835186289928955
1913.2,0.8378979337274256
1913.21,0.8333785273966412
1913.22,0.838205253357919
1913.23,0.8481479472856447
1913.24,0.8523600339859357
1913.25,0.8472440660194878
1913.26,0.8412151779742215
1913.27,0.8436285409548603
1913.28,0.8400130158902327
1913.29,0.8345897282932915
1913.3,0.8297630023320137
1913.31,0.822839271833252
1913.32,0.816512102970154
1913.33,0.8131948587233582
1913.34,0.8159065025218288
1913.35,0.8113870961910444
1913.36,0.8041560460617894
1913.37,0.8008388018149937
1913.38,0.8014444022633188
1913.39,0.8008388018149937
1913.4,0.8023482835294756
1913.41,0.8005405209971619
1913.42,0.7990310392826799
1913.43,0.7966267151147026
1913.44,0.7912034275177613
1913.45,0.7893956649854477
1913.46,0.7848762586546633
1913.47,0.7797512518755537
1913.48,0.7767413272592513
1913.49,0.7776452085254081
1913.5,0.7752318455447693
1913.51,0.7710107200318167
1913.52,0.7698085579478281
1913.53,0.7731258021946238
1913.54,0.7761357268109261
1913.55,0.7734240830124555
1913.56,0.764086989533055
1913.57,0.7658947520653687
1913.58,0.7649908707992119
1913.59,0.7740296834607807
1913.6,0.7776452085254081
1913.61,0.7767413272592513
1913.62,0.7821646148561925
1913.63,0.7830684961223495
1913.64,0.7803568523238789
1913.65,0.7806551331417105
1913.66,0.7797512518755537
1913.67,0.7746262450964443
1913.68,0.7710107200318167
1913.69,0.7704141583961531
1913.7,0.7794529710577219
1913.71,0.7773378888949148
1913.72,0.7719146012979736
1913.73,0.7701068387656599
1913.74,0.7695102771299963
1913.75,0.7689046766816712
1913.76,0.7673951949671892
1913.77,0.768299076233346
1913.78,0.769202957499503
1913.79,0.7689046766816712
1913.8,0.7686063958638394
1913.81,0.7661930328832005
1913.82,0.7616736265524161
1913.83,0.7574525010394635
1913.84,0.7538369759748361
1913.85,0.7493175696440517
1913.86,0.7438942820471104
1913.87,0.7420865195147965
1913.88,0.7405860766129762
1913.89,0.7408843574308079
1913.9,0.74239383914529
1913.91,0.7447981633132673
1913.92,0.7484136883778948
1913.93,0.7511253321763653
1913.94,0.7529330947086791
1913.95,0.7538369759748361
1913.96,0.7559520581376431
1913.97,0.7574525010394635
1913.98,0.7592602635717773
1913.99,0.7616736265524161
1914.0,0.7625775078185729
1914.01,0.7610680261040911
1914.02,0.7592602635717773
1914.03,0.7598658640201024
1914.04,0.7601641448379342
1914.05,0.7562503389554749
1914.06,0.7538369759748361
1914.07,0.7505287705407018
1914.08,0.7457020445794241
1914.09,0.7408843574308079
1914.1,0.7369705515483487
1914.11,0.7348554693855416
1914.12,0.7348554693855416
1914.13,0.7351627890160349
1914.14,0.7375671131840121
1914.15,0.7390765948984942
1914.16,0.7420865195147965
1914.17,0.7432977204114468
1914.18,0.7426921199631218
1914.19,0.7408843574308079
1914.2,0.7378744328145056
1914.21,0.7339515881193848
1914.22,0.7309416635030822
1914.23,0.725518375906141
1914.24,0.718287325776886
1914.25,0.7152774011605837
1914.26,0.7119601569137879
1914.27,0.710152394381474
1914.28,0.7089502322974854
1914.29,0.7083446318491603
1914.3,0.7071424697651717
1914.31,0.7047291067845328
1914.32,0.7038252255183759
1914.33,0.7005079812715802
1914.34,0.6956902941229641
1914.35,0.6911708877921797
1914.36,0.6824303559484427
1914.37,0.6788148308838151
1914.38,0.6751993058191875
1914.39,0.6688721369560895
1914.4,0.6613428060090027
1914.41,0.6516983928991088
1914.42,0.6396496556212377
1914.43,0.6128314984543631
1914.44,0.5902344668004411
1914.45,0.5652331109785419
1914.46,0.5372127917276787
1914.47,0.5079812715801653
1914.48,0.47755662816132477
1914.49,0.4359780899181084
1914.5,0.42151598965959836
1914.51,0.4109676952835476
1914.52,0.4091599327512338
1914.53,0.4049388072382812
1914.54,0.406746569770595
1914.55,0.40524612686877454
1914.56,0.4094582135690656
1914.57,0.40313104470596745
1914.58,0.39138058824592803
1914.59,0.39228446951208495
1914.6,0.3790335701502251
1914.61,0.3651680315273786
1914.62,0.34799428747039796
1914.63,0.33383950684238123
1914.64,0.3139541189869298
1914.65,0.2955691740332991
1914.66,0.2790010304246434
1914.67,0.2594139233870239
1914.68,0.23591301046694507
1914.69,0.22597031653921942
1914.7,0.208498291664407
1914.71,0.19283402932190827
1914.72,0.18499737874432814
1914.73,0.1777663286150731
1914.74,0.17686244734891626
1914.75,0.1741508035504456
1914.76,0.14974600936420993
1914.77,0.1413127971509662
1914.78,0.1325722653072292
1914.79,0.12534121517797422
1914.8,0.10334978397237737
1914.81,0.08737820199938533
1914.82,0.10244590270622049
1914.83,0.07352170218920037
1914.84,0.08466655820091472
1914.85,0.10304246434188405
1914.86,0.088580364083374
1914.87,0.10154202144006359
1914.88,0.11901404631487604
1914.89,0.10967695283547549
1914.9,0.10816747112099355
1914.91,0.11178299618562104
1914.92,0.10033082054341344
1914.93,0.11600412169857366
1914.94,0.11178299618562104
1914.95,0.10726358985483665
1914.96,0.1051575465046911
1914.97,0.0937053708624835
1914.98,0.0970226151092792
1914.99,0.0928014895963266
1915.0,0.10093642099173848
1915.01,0.10364806479020916
1915.02,0.11901404631487604
1915.03,0.11600412169857366
1915.04,0.12112008966502161
1915.05,0.13467830865737476
1915.06,0.10997523365330726
1915.07,0.1295623406909268
1915.08,0.09822477719326789
1915.09,0.11087911491946416
1915.1,0.11539852125024855
1915.11,0.10093642099173848
1915.12,0.08285879566860094
1915.13,0.12805285897644483
1915.14,0.0928014895963266
1915.15,0.09912865845942477
1915.16,0.11871576549704427
1915.17,0.11630240251640543
1915.18,0.12142740929551493
1915.19,0.12383173346349222
1915.2,0.14492832221559376
1915.21,0.132870546125061
1915.22,0.12563949599580598
1915.23,0.12865845942476992
1915.24,0.14974600936420993
1915.25,0.13227398448939742
1915.26,0.12534121517797422
1915.27,0.1313701032232406
1915.28,0.14371712131894354
1915.29,0.127148977710288
1915.3,0.1268506968924562
1915.31,0.11148471536778927
1915.32,0.141611077968798
1915.33,0.1283511397942766
1915.34,0.12563949599580598
1915.35,0.1349856282878681
1915.36,0.14312055968328
1915.37,0.14432272176726865
1915.38,0.1608908653759242
1915.39,0.1337744273912179
1915.4,0.14251495923495489
1915.41,0.15577489740947625
1915.42,0.15396713487716254
1915.43,0.1500442901820417
1915.44,0.17083355930364988
1915.45,0.15788094075962184
1915.46,0.15275593398051232
1915.47,0.16059258455809244
1915.48,0.15426541569499433
1915.49,0.1702369976679863
1915.5,0.1720447602003001
1915.51,0.1780646094329049
1915.52,0.17625684690059115
1915.53,0.16721803423902237
1915.54,0.1711408789341432
1915.55,0.1590831028436105
1915.56,0.1702369976679863
1915.57,0.17837192906339822
1915.58,0.1614964658242493
1915.59,0.18258401576368927
1915.6,0.17896849069906176
1915.61,0.1837952166603395
1915.62,0.18831462299112386
1915.63,0.18831462299112386
1915.64,0.18770902254279875
1915.65,0.19193014805575137
1915.66,0.19373791058806517
1915.67,0.1865068604588101
1915.68,0.20066164108682683
1915.69,0.21150821628070937
1915.7,0.21331597881302317
1915.71,0.206988809949925
1915.72,0.2078926912160819
1915.73,0.18981506589294433
1915.74,0.19735343565269264
1915.75,0.2000650794511632
1915.76,0.19644955438653577
1915.77,0.21753710432597576
1915.78,0.20729612958041832
1915.79,0.22416255400690566
1915.8,0.2145271797096733
1915.81,0.24435526149285028
1915.82,0.24043241679772945
1915.83,0.22235479147459195
1915.84,0.2398358551620659
1915.85,0.2395285355315726
1915.86,0.25821176130303525
1915.87,0.2630294484516514
1915.88,0.2464613048429958
1915.89,0.2557983983223964
1915.9,0.24043241679772945
1915.91,0.24284577977836833
1915.92,0.251278991991612
1915.93,0.23170092376665402
1915.94,0.251278991991612
1915.95,0.2594139233870239
1915.96,0.2548945170562395
1915.97,0.27086609902923153
1915.98,0.28080879295695715
1915.99,0.2768949870744979
1916.0,0.2750872245421841
1916.01,0.28291483630710274
1916.02,0.27267386156154527
1916.03,0.27538550536001594
1916.04,0.2844243180215847
1916.05,0.2940687311314785
1916.06,0.29949201872841985
1916.07,0.2967803749299492
1916.08,0.2967803749299492
1916.09,0.2979825370139379
1916.1,0.2964730552994559
1916.11,0.2985881374622629
1916.12,0.2940687311314785
1916.13,0.3208778494856916
1916.14,0.3217817307518484
1916.15,0.31274291809027965
1916.16,0.31576188151924367
1916.17,0.31576188151924367
1916.18,0.3205795686678598
1916.19,0.3290127808811035
1916.2,0.3272050183487898
1916.21,0.3163584431549072
1916.22,0.3377533127248405
1916.23,0.3329356255762243
1916.24,0.33172442467957414
1916.25,0.3395610752571542
1916.26,0.34649384456857746
1916.27,0.34437876240577037
1916.28,0.3422727190556249
1916.29,0.33413778766021296
1916.3,0.33714771227651535
1916.31,0.34889816873655477
1916.32,0.34980205000271164
1916.33,0.3537248946978325
1916.34,0.34980205000271164
1916.35,0.34980205000271164
1916.36,0.3540231755156643
1916.37,0.3606486251965942
1916.38,0.3660719127935355
1916.39,0.3708986387548132
1916.4,0.3693891570403312
1916.41,0.3672831136901857
1916.42,0.3781296888840682
1916.43,0.37210080083880187
1916.44,0.38324565685051615
1916.45,0.38445685774716637
1916.46,0.387168501545637
1916.47,0.39409223204439864
1916.48,0.3889762640779508
1916.49,0.39198618869425317
1916.5,0.406746569770595
1916.51,0.4058426885044381
1916.52,0.4094582135690656
1916.53,0.4163909828804888
1916.54,0.4112659761013794
1916.55,0.4191026266789595
1916.56,0.4269392772565396
1916.57,0.43024748269067375
1916.58,0.42843972015836
1916.59,0.4353724894697833
1916.6,0.4435074208651951
1916.61,0.4426035395990383
1916.62,0.4489307084621364
1916.63,0.4549595965074028
1916.64,0.458267801941537
1916.65,0.4621906466366579
1916.66,0.4679122150514309
1916.67,0.4724316213822152
1916.68,0.47785490897915656
1916.69,0.49261529005549837
1916.7,0.49623081512012585
1916.71,0.4995480593669216
1916.72,0.5031635844315491
1916.73,0.5067791094961767
1916.74,0.509789034112479
1916.75,0.5134045591771065
1916.76,0.5179239655078909
1916.77,0.5290778603322668
1916.78,0.5390205542599925
1916.79,0.5489632481877181
1916.8,0.5589059421154438
1916.81,0.5691469168610012
1916.82,0.5787913299708951
1916.83,0.5917439485149232
1916.84,0.5974655169296962
1916.85,0.6007827611764919
1916.86,0.6025905237088057
1916.87,0.6016866424426488
1916.88,0.5989749986441781
1916.89,0.5974655169296962
1916.9,0.5989749986441781
1916.91,0.6001771607281667
1916.92,0.6043982862411194
1916.93,0.6086194117540721
1916.94,0.6131388180848565
1916.95,0.6230815120125821
1916.96,0.6306108429596688
1916.97,0.6399479364390694
1916.98,0.6504962308151202
1916.99,0.661044525191171
1917.0,0.6721893812028852
1917.01,0.6815264746822859
1917.02,0.6962958945712892
1917.03,0.7065368693168467
1917.04,0.7152774011605837
1917.05,0.7231050129255022
1917.06,0.7291339009707686
1917.07,0.734258907749878
1917.08,0.74239383914529
1917.09,0.7466059258455809
1917.1,0.748115407560063
1917.11,0.749624889274545
1917.12,0.7505287705407018
1917.13,0.7505287705407018
1917.14,0.7547408572409929
1917.15,0.7592602635717773
1917.16,0.7631831082668982
1917.17,0.7646835511687186
1917.18,0.7667986333315256
1917.19,0.7704141583961531
1917.2,0.7782417701610717
1917.21,0.7815590144078675
1917.22,0.7851745394724949
1917.23,0.7863767015564836
1917.24,0.7893956649854477
1917.25,0.7912034275177613
1917.26,0.7960211146663775
1917.27,0.805358208145778
1917.28,0.8140987399895151
1917.29,0.8195220275864563
1917.3,0.8246470343655657
1917.31,0.8255509156317228
1917.32,0.837301372091762
1917.33,0.8499557098179583
1917.34,0.8586872028490339
1917.35,0.8577833215828771
1917.36,0.872245421841387
1917.37,0.8716488602057234
1917.38,0.873754903555869
1917.39,0.8870148417303902
1917.4,0.8951497731258022
1917.41,0.8945441726774772
1917.42,0.8987652981904298
1917.43,0.902073503624564
1917.44,0.8987652981904298
1917.45,0.8954480539436341
1917.46,0.8999674602744185
1917.47,0.903582985339046
1917.48,0.896053654391959
1917.49,0.8951497731258022
1917.5,0.9005730607227435
1917.51,0.8942458918596454
1917.52,0.8945441726774772
1917.53,0.8891208850805359
1917.54,0.9044868666052029
1917.55,0.8972558164759478
1917.56,0.8981596977421046
1917.57,0.9032847045212142
1917.58,0.9008713415405754
1917.59,0.8945441726774772
1917.6,0.896957535658116
1917.61,0.8861109604642334
1917.62,0.8951497731258022
1917.63,0.8990635790082616
1917.64,0.8954480539436341
1917.65,0.8918325288790065
1917.66,0.8891208850805359
1917.67,0.8836975974835947
1917.68,0.8882170038143791
1917.69,0.8818898349512809
1917.7,0.8743605040041941
1917.71,0.8716488602057234
1917.72,0.8680333351410959
1917.73,0.8704376593090732
